Country code,Country,Period,IsLatestYear,Sex,Sex,FactValueNumeric
GRC,Greece,2020,FALSE,Both sexes,SEX_BTSX,80.63
DEU,Germany,2020,FALSE,Both sexes,SEX_BTSX,80.8
BEL,Belgium,2020,FALSE,Both sexes,SEX_BTSX,80.78
PRT,Portugal,2020,FALSE,Both sexes,SEX_BTSX,80.82
CHE,Switzerland,2020,FALSE,Male,SEX_MLE,80.82
LUX,Luxembourg,2020,FALSE,Male,SEX_MLE,80.85
HRV,Croatia,2020,FALSE,Female,SEX_FMLE,80.93
CZE,Czechia,2020,FALSE,Female,SEX_FMLE,81.08
AUT,Austria,2020,FALSE,Both sexes,SEX_BTSX,81.09
ISL,Iceland,2020,FALSE,Male,SEX_MLE,81.27
NOR,Norway,2020,FALSE,Male,SEX_MLE,81.32
DNK,Denmark,2020,FALSE,Both sexes,SEX_BTSX,81.37
NLD,Netherlands (Kingdom of the),2020,FALSE,Both sexes,SEX_BTSX,81.4
FIN,Finland,2020,FALSE,Both sexes,SEX_BTSX,81.54
IRL,Ireland,2020,FALSE,Both sexes,SEX_BTSX,81.7
FRA,France,2020,FALSE,Both sexes,SEX_BTSX,81.87
ITA,Italy,2020,FALSE,Both sexes,SEX_BTSX,81.94
ESP,Spain,2020,FALSE,Both sexes,SEX_BTSX,81.92
MLT,Malta,2020,FALSE,Both sexes,SEX_BTSX,82.01
GBR,United Kingdom of Great Britain and Northern Ireland,2020,FALSE,Female,SEX_FMLE,82.03
CYP,Cyprus,2020,FALSE,Both sexes,SEX_BTSX,82.06
SWE,Sweden,2020,FALSE,Both sexes,SEX_BTSX,82.08
ISR,Israel,2020,FALSE,Both sexes,SEX_BTSX,82.37
EST,Estonia,2020,FALSE,Female,SEX_FMLE,82.53
ISL,Iceland,2020,FALSE,Both sexes,SEX_BTSX,82.56
CHE,Switzerland,2020,FALSE,Both sexes,SEX_BTSX,82.74
GRC,Greece,2020,FALSE,Female,SEX_FMLE,82.76
LUX,Luxembourg,2020,FALSE,Both sexes,SEX_BTSX,82.83
NOR,Norway,2020,FALSE,Both sexes,SEX_BTSX,82.84
BEL,Belgium,2020,FALSE,Female,SEX_FMLE,82.88
NLD,Netherlands (Kingdom of the),2020,FALSE,Female,SEX_FMLE,82.93
SVN,Slovenia,2020,FALSE,Female,SEX_FMLE,83.05
DEU,Germany,2020,FALSE,Female,SEX_FMLE,83.08
DNK,Denmark,2020,FALSE,Female,SEX_FMLE,83.16
AUT,Austria,2020,FALSE,Female,SEX_FMLE,83.31
IRL,Ireland,2020,FALSE,Female,SEX_FMLE,83.47
PRT,Portugal,2020,FALSE,Female,SEX_FMLE,83.64
SWE,Sweden,2020,FALSE,Female,SEX_FMLE,83.79
ISL,Iceland,2020,FALSE,Female,SEX_FMLE,83.91
MLT,Malta,2020,FALSE,Female,SEX_FMLE,83.86
CYP,Cyprus,2020,FALSE,Female,SEX_FMLE,84.07
ITA,Italy,2020,FALSE,Female,SEX_FMLE,84.05
FIN,Finland,2020,FALSE,Female,SEX_FMLE,84.16
ISR,Israel,2020,FALSE,Female,SEX_FMLE,84.3
NOR,Norway,2020,FALSE,Female,SEX_FMLE,84.34
ESP,Spain,2020,FALSE,Female,SEX_FMLE,84.51
FRA,France,2020,FALSE,Female,SEX_FMLE,84.6
CHE,Switzerland,2020,FALSE,Female,SEX_FMLE,84.6
LUX,Luxembourg,2020,FALSE,Female,SEX_FMLE,84.79
BLR,Belarus,2020,FALSE,Male,SEX_MLE,14.26
KAZ,Kazakhstan,2020,FALSE,Male,SEX_MLE,14.6
ARM,Armenia,2020,FALSE,Male,SEX_MLE,14.62
RUS,Russian Federation,2020,FALSE,Male,SEX_MLE,14.89
MDA,Republic of Moldova,2020,FALSE,Male,SEX_MLE,15.11
GEO,Georgia,2020,FALSE,Male,SEX_MLE,15.12
KGZ,Kyrgyzstan,2020,FALSE,Male,SEX_MLE,15.19
TKM,Turkmenistan,2020,FALSE,Male,SEX_MLE,15.3
UZB,Uzbekistan,2020,FALSE,Male,SEX_MLE,15.28
UKR,Ukraine,2020,FALSE,Male,SEX_MLE,15.72
BGR,Bulgaria,2020,FALSE,Male,SEX_MLE,15.85
TJK,Tajikistan,2020,FALSE,Male,SEX_MLE,16.23
ROU,Romania,2020,FALSE,Male,SEX_MLE,16.25
MKD,North Macedonia,2020,FALSE,Male,SEX_MLE,16.3
SRB,Serbia,2020,FALSE,Male,SEX_MLE,16.53
LTU,Lithuania,2020,FALSE,Male,SEX_MLE,16.65
UZB,Uzbekistan,2020,FALSE,Both sexes,SEX_BTSX,16.69
MNE,Montenegro,2020,FALSE,Male,SEX_MLE,16.87
AZE,Azerbaijan,2020,FALSE,Male,SEX_MLE,16.88
HUN,Hungary,2020,FALSE,Male,SEX_MLE,16.91
TJK,Tajikistan,2020,FALSE,Both sexes,SEX_BTSX,17.2
BIH,Bosnia and Herzegovina,2020,FALSE,Male,SEX_MLE,17.18
LVA,Latvia,2020,FALSE,Male,SEX_MLE,17.17
TKM,Turkmenistan,2020,FALSE,Both sexes,SEX_BTSX,17.42
KAZ,Kazakhstan,2020,FALSE,Both sexes,SEX_BTSX,17.44
KGZ,Kyrgyzstan,2020,FALSE,Both sexes,SEX_BTSX,17.53
MDA,Republic of Moldova,2020,FALSE,Both sexes,SEX_BTSX,17.72
TUR,Türkiye,2020,FALSE,Male,SEX_MLE,17.79
ARM,Armenia,2020,FALSE,Both sexes,SEX_BTSX,17.84
POL,Poland,2020,FALSE,Male,SEX_MLE,17.84
UZB,Uzbekistan,2020,FALSE,Female,SEX_FMLE,17.91
MKD,North Macedonia,2020,FALSE,Both sexes,SEX_BTSX,17.97
BLR,Belarus,2020,FALSE,Both sexes,SEX_BTSX,18.04
RUS,Russian Federation,2020,FALSE,Both sexes,SEX_BTSX,18.14
TJK,Tajikistan,2020,FALSE,Female,SEX_FMLE,18.2
SVK,Slovakia,2020,FALSE,Male,SEX_MLE,18.17
GEO,Georgia,2020,FALSE,Both sexes,SEX_BTSX,18.28
BGR,Bulgaria,2020,FALSE,Both sexes,SEX_BTSX,18.41
ALB,Albania,2020,FALSE,Male,SEX_MLE,18.46
SRB,Serbia,2020,FALSE,Both sexes,SEX_BTSX,18.54
AZE,Azerbaijan,2020,FALSE,Both sexes,SEX_BTSX,18.55
HRV,Croatia,2020,FALSE,Male,SEX_MLE,18.81
CZE,Czechia,2020,FALSE,Male,SEX_MLE,18.79
UKR,Ukraine,2020,FALSE,Both sexes,SEX_BTSX,18.88
ROU,Romania,2020,FALSE,Both sexes,SEX_BTSX,18.93
MNE,Montenegro,2020,FALSE,Both sexes,SEX_BTSX,19.07
BIH,Bosnia and Herzegovina,2020,FALSE,Both sexes,SEX_BTSX,19.07
EST,Estonia,2020,FALSE,Male,SEX_MLE,19.07
TKM,Turkmenistan,2020,FALSE,Female,SEX_FMLE,19.24
HUN,Hungary,2020,FALSE,Both sexes,SEX_BTSX,19.5
KGZ,Kyrgyzstan,2020,FALSE,Female,SEX_FMLE,19.61
MKD,North Macedonia,2020,FALSE,Female,SEX_FMLE,19.6
KAZ,Kazakhstan,2020,FALSE,Female,SEX_FMLE,19.61
ALB,Albania,2020,FALSE,Both sexes,SEX_BTSX,19.67
TUR,Türkiye,2020,FALSE,Both sexes,SEX_BTSX,19.82
MDA,Republic of Moldova,2020,FALSE,Female,SEX_FMLE,19.81
AZE,Azerbaijan,2020,FALSE,Female,SEX_FMLE,19.95
LTU,Lithuania,2020,FALSE,Both sexes,SEX_BTSX,20.14
SRB,Serbia,2020,FALSE,Female,SEX_FMLE,20.26
LVA,Latvia,2020,FALSE,Both sexes,SEX_BTSX,20.43
POL,Poland,2020,FALSE,Both sexes,SEX_BTSX,20.55
ARM,Armenia,2020,FALSE,Female,SEX_FMLE,20.59
RUS,Russian Federation,2020,FALSE,Female,SEX_FMLE,20.59
SVK,Slovakia,2020,FALSE,Both sexes,SEX_BTSX,20.65
SVN,Slovenia,2020,FALSE,Male,SEX_MLE,20.74
BGR,Bulgaria,2020,FALSE,Female,SEX_FMLE,20.83
BIH,Bosnia and Herzegovina,2020,FALSE,Female,SEX_FMLE,20.86
GEO,Georgia,2020,FALSE,Female,SEX_FMLE,20.91
ALB,Albania,2020,FALSE,Female,SEX_FMLE,21.01
CZE,Czechia,2020,FALSE,Both sexes,SEX_BTSX,21.06
HRV,Croatia,2020,FALSE,Both sexes,SEX_BTSX,21.05
MNE,Montenegro,2020,FALSE,Female,SEX_FMLE,21.12
UKR,Ukraine,2020,FALSE,Female,SEX_FMLE,21.23
BLR,Belarus,2020,FALSE,Female,SEX_FMLE,21.23
PRT,Portugal,2020,FALSE,Male,SEX_MLE,21.41
ROU,Romania,2020,FALSE,Female,SEX_FMLE,21.39
BEL,Belgium,2020,FALSE,Male,SEX_MLE,21.5
DEU,Germany,2020,FALSE,Male,SEX_MLE,21.61
TUR,Türkiye,2020,FALSE,Female,SEX_FMLE,21.67
AUT,Austria,2020,FALSE,Male,SEX_MLE,21.73
HUN,Hungary,2020,FALSE,Female,SEX_FMLE,21.69
GBR,United Kingdom of Great Britain and Northern Ireland,2020,FALSE,Male,SEX_MLE,21.82
GRC,Greece,2020,FALSE,Male,SEX_MLE,22.04
ESP,Spain,2020,FALSE,Male,SEX_MLE,22.07
ITA,Italy,2020,FALSE,Male,SEX_MLE,22.21
DNK,Denmark,2020,FALSE,Male,SEX_MLE,22.28
EST,Estonia,2020,FALSE,Both sexes,SEX_BTSX,22.39
FIN,Finland,2020,FALSE,Male,SEX_MLE,22.46
NLD,Netherlands (Kingdom of the),2020,FALSE,Male,SEX_MLE,22.47
FRA,France,2020,FALSE,Male,SEX_MLE,22.6
IRL,Ireland,2020,FALSE,Male,SEX_MLE,22.59
CYP,Cyprus,2020,FALSE,Male,SEX_MLE,22.75
SVK,Slovakia,2020,FALSE,Female,SEX_FMLE,22.8
SVN,Slovenia,2020,FALSE,Both sexes,SEX_BTSX,22.79
LVA,Latvia,2020,FALSE,Female,SEX_FMLE,22.91
LTU,Lithuania,2020,FALSE,Female,SEX_FMLE,22.93
SWE,Sweden,2020,FALSE,Male,SEX_MLE,22.88
MLT,Malta,2020,FALSE,Male,SEX_MLE,22.99
POL,Poland,2020,FALSE,Female,SEX_FMLE,22.98
HRV,Croatia,2020,FALSE,Female,SEX_FMLE,23.1
ISR,Israel,2020,FALSE,Male,SEX_MLE,23.08
GBR,United Kingdom of Great Britain and Northern Ireland,2020,FALSE,Both sexes,SEX_BTSX,23.14
LUX,Luxembourg,2020,FALSE,Male,SEX_MLE,23.16
BEL,Belgium,2020,FALSE,Both sexes,SEX_BTSX,23.16
CZE,Czechia,2020,FALSE,Female,SEX_FMLE,23.16
CHE,Switzerland,2020,FALSE,Male,SEX_MLE,23.25
DEU,Germany,2020,FALSE,Both sexes,SEX_BTSX,23.38
GRC,Greece,2020,FALSE,Both sexes,SEX_BTSX,23.37
AUT,Austria,2020,FALSE,Both sexes,SEX_BTSX,23.49
PRT,Portugal,2020,FALSE,Both sexes,SEX_BTSX,23.62
DNK,Denmark,2020,FALSE,Both sexes,SEX_BTSX,23.66
NLD,Netherlands (Kingdom of the),2020,FALSE,Both sexes,SEX_BTSX,23.72
NOR,Norway,2020,FALSE,Male,SEX_MLE,23.76
ITA,Italy,2020,FALSE,Both sexes,SEX_BTSX,23.99
IRL,Ireland,2020,FALSE,Both sexes,SEX_BTSX,24
ISL,Iceland,2020,FALSE,Male,SEX_MLE,24.06
SWE,Sweden,2020,FALSE,Both sexes,SEX_BTSX,24.16
ESP,Spain,2020,FALSE,Both sexes,SEX_BTSX,24.19
CYP,Cyprus,2020,FALSE,Both sexes,SEX_BTSX,24.26
FIN,Finland,2020,FALSE,Both sexes,SEX_BTSX,24.31
MLT,Malta,2020,FALSE,Both sexes,SEX_BTSX,24.45
GBR,United Kingdom of Great Britain and Northern Ireland,2020,FALSE,Female,SEX_FMLE,24.42
GRC,Greece,2020,FALSE,Female,SEX_FMLE,24.63
ISR,Israel,2020,FALSE,Both sexes,SEX_BTSX,24.58
SVN,Slovenia,2020,FALSE,Female,SEX_FMLE,24.71
BEL,Belgium,2020,FALSE,Female,SEX_FMLE,24.73
FRA,France,2020,FALSE,Both sexes,SEX_BTSX,24.74
LUX,Luxembourg,2020,FALSE,Both sexes,SEX_BTSX,24.77
CHE,Switzerland,2020,FALSE,Both sexes,SEX_BTSX,24.78
ISL,Iceland,2020,FALSE,Both sexes,SEX_BTSX,24.87
EST,Estonia,2020,FALSE,Female,SEX_FMLE,24.9
NLD,Netherlands (Kingdom of the),2020,FALSE,Female,SEX_FMLE,24.9
NOR,Norway,2020,FALSE,Both sexes,SEX_BTSX,24.89
DNK,Denmark,2020,FALSE,Female,SEX_FMLE,24.96
DEU,Germany,2020,FALSE,Female,SEX_FMLE,25.04
AUT,Austria,2020,FALSE,Female,SEX_FMLE,25.11
IRL,Ireland,2020,FALSE,Female,SEX_FMLE,25.38
SWE,Sweden,2020,FALSE,Female,SEX_FMLE,25.39
PRT,Portugal,2020,FALSE,Female,SEX_FMLE,25.57
ITA,Italy,2020,FALSE,Female,SEX_FMLE,25.64
ISL,Iceland,2020,FALSE,Female,SEX_FMLE,25.68
CYP,Cyprus,2020,FALSE,Female,SEX_FMLE,25.72
MLT,Malta,2020,FALSE,Female,SEX_FMLE,25.83
NOR,Norway,2020,FALSE,Female,SEX_FMLE,25.95
ISR,Israel,2020,FALSE,Female,SEX_FMLE,25.95
FIN,Finland,2020,FALSE,Female,SEX_FMLE,26.01
ESP,Spain,2020,FALSE,Female,SEX_FMLE,26.19
CHE,Switzerland,2020,FALSE,Female,SEX_FMLE,26.19
LUX,Luxembourg,2020,FALSE,Female,SEX_FMLE,26.27
FRA,France,2020,FALSE,Female,SEX_FMLE,26.69
TKM,Turkmenistan,2019,FALSE,Male,SEX_MLE,65.7
UKR,Ukraine,2019,FALSE,Male,SEX_MLE,67.99
RUS,Russian Federation,2019,FALSE,Male,SEX_MLE,68.17
KAZ,Kazakhstan,2019,FALSE,Male,SEX_MLE,68.84
TKM,Turkmenistan,2019,FALSE,Both sexes,SEX_BTSX,69.14
GEO,Georgia,2019,FALSE,Male,SEX_MLE,69.1
MDA,Republic of Moldova,2019,FALSE,Male,SEX_MLE,69.32
BLR,Belarus,2019,FALSE,Male,SEX_MLE,69.73
KGZ,Kyrgyzstan,2019,FALSE,Male,SEX_MLE,69.92
UZB,Uzbekistan,2019,FALSE,Male,SEX_MLE,70.15
ARM,Armenia,2019,FALSE,Male,SEX_MLE,70.82
LVA,Latvia,2019,FALSE,Male,SEX_MLE,71.05
LTU,Lithuania,2019,FALSE,Male,SEX_MLE,71.45
BGR,Bulgaria,2019,FALSE,Male,SEX_MLE,71.52
ROU,Romania,2019,FALSE,Male,SEX_MLE,71.78
TJK,Tajikistan,2019,FALSE,Male,SEX_MLE,72.28
UZB,Uzbekistan,2019,FALSE,Both sexes,SEX_BTSX,72.27
TKM,Turkmenistan,2019,FALSE,Female,SEX_FMLE,72.54
UKR,Ukraine,2019,FALSE,Both sexes,SEX_BTSX,73
HUN,Hungary,2019,FALSE,Male,SEX_MLE,72.98
KAZ,Kazakhstan,2019,FALSE,Both sexes,SEX_BTSX,73.2
RUS,Russian Federation,2019,FALSE,Both sexes,SEX_BTSX,73.22
MDA,Republic of Moldova,2019,FALSE,Both sexes,SEX_BTSX,73.32
SRB,Serbia,2019,FALSE,Male,SEX_MLE,73.26
AZE,Azerbaijan,2019,FALSE,Male,SEX_MLE,73.38
KGZ,Kyrgyzstan,2019,FALSE,Both sexes,SEX_BTSX,73.59
TJK,Tajikistan,2019,FALSE,Both sexes,SEX_BTSX,73.81
GEO,Georgia,2019,FALSE,Both sexes,SEX_BTSX,73.85
MNE,Montenegro,2019,FALSE,Male,SEX_MLE,73.89
POL,Poland,2019,FALSE,Male,SEX_MLE,73.94
SVK,Slovakia,2019,FALSE,Male,SEX_MLE,74.23
UZB,Uzbekistan,2019,FALSE,Female,SEX_FMLE,74.28
BIH,Bosnia and Herzegovina,2019,FALSE,Male,SEX_MLE,74.64
EST,Estonia,2019,FALSE,Male,SEX_MLE,74.69
BLR,Belarus,2019,FALSE,Both sexes,SEX_BTSX,74.82
BGR,Bulgaria,2019,FALSE,Both sexes,SEX_BTSX,75
TUR,Türkiye,2019,FALSE,Male,SEX_MLE,75.09
TJK,Tajikistan,2019,FALSE,Female,SEX_FMLE,75.37
ROU,Romania,2019,FALSE,Both sexes,SEX_BTSX,75.46
HRV,Croatia,2019,FALSE,Male,SEX_MLE,75.58
ARM,Armenia,2019,FALSE,Both sexes,SEX_BTSX,75.67
LVA,Latvia,2019,FALSE,Both sexes,SEX_BTSX,75.68
AZE,Azerbaijan,2019,FALSE,Both sexes,SEX_BTSX,75.8
SRB,Serbia,2019,FALSE,Both sexes,SEX_BTSX,75.92
MKD,North Macedonia,2019,FALSE,Both sexes,SEX_BTSX,76.15
ALB,Albania,2019,FALSE,Male,SEX_MLE,76.17
LTU,Lithuania,2019,FALSE,Both sexes,SEX_BTSX,76.25
MKD,North Macedonia,2019,FALSE,Male,SEX_MLE,76.25
CZE,Czechia,2019,FALSE,Male,SEX_MLE,76.3
HUN,Hungary,2019,FALSE,Both sexes,SEX_BTSX,76.34
MNE,Montenegro,2019,FALSE,Both sexes,SEX_BTSX,76.84
MKD,North Macedonia,2019,FALSE,Female,SEX_FMLE,76.92
KGZ,Kyrgyzstan,2019,FALSE,Female,SEX_FMLE,77.14
BIH,Bosnia and Herzegovina,2019,FALSE,Both sexes,SEX_BTSX,77.1
MDA,Republic of Moldova,2019,FALSE,Female,SEX_FMLE,77.17
KAZ,Kazakhstan,2019,FALSE,Female,SEX_FMLE,77.2
TUR,Türkiye,2019,FALSE,Both sexes,SEX_BTSX,77.62
SVK,Slovakia,2019,FALSE,Both sexes,SEX_BTSX,77.61
POL,Poland,2019,FALSE,Both sexes,SEX_BTSX,77.73
UKR,Ukraine,2019,FALSE,Female,SEX_FMLE,77.81
ALB,Albania,2019,FALSE,Both sexes,SEX_BTSX,77.94
RUS,Russian Federation,2019,FALSE,Female,SEX_FMLE,78
AZE,Azerbaijan,2019,FALSE,Female,SEX_FMLE,78.09
GEO,Georgia,2019,FALSE,Female,SEX_FMLE,78.44
PRT,Portugal,2019,FALSE,Male,SEX_MLE,78.38
SRB,Serbia,2019,FALSE,Female,SEX_FMLE,78.46
HRV,Croatia,2019,FALSE,Both sexes,SEX_BTSX,78.6
BGR,Bulgaria,2019,FALSE,Female,SEX_FMLE,78.62
SVN,Slovenia,2019,FALSE,Male,SEX_MLE,78.57
DEU,Germany,2019,FALSE,Male,SEX_MLE,78.75
GRC,Greece,2019,FALSE,Male,SEX_MLE,78.8
EST,Estonia,2019,FALSE,Both sexes,SEX_BTSX,78.89
CZE,Czechia,2019,FALSE,Both sexes,SEX_BTSX,79.14
FIN,Finland,2019,FALSE,Male,SEX_MLE,79.11
ROU,Romania,2019,FALSE,Female,SEX_FMLE,79.23
AUT,Austria,2019,FALSE,Male,SEX_MLE,79.45
GBR,United Kingdom of Great Britain and Northern Ireland,2019,FALSE,Male,SEX_MLE,79.5
BEL,Belgium,2019,FALSE,Male,SEX_MLE,79.5
DNK,Denmark,2019,FALSE,Male,SEX_MLE,79.49
HUN,Hungary,2019,FALSE,Female,SEX_FMLE,79.52
BIH,Bosnia and Herzegovina,2019,FALSE,Female,SEX_FMLE,79.56
BLR,Belarus,2019,FALSE,Female,SEX_FMLE,79.66
MNE,Montenegro,2019,FALSE,Female,SEX_FMLE,79.73
ARM,Armenia,2019,FALSE,Female,SEX_FMLE,79.79
FRA,France,2019,FALSE,Male,SEX_MLE,79.77
ALB,Albania,2019,FALSE,Female,SEX_FMLE,79.87
LVA,Latvia,2019,FALSE,Female,SEX_FMLE,79.97
TUR,Türkiye,2019,FALSE,Female,SEX_FMLE,80.13
CYP,Cyprus,2019,FALSE,Male,SEX_MLE,80.2
IRL,Ireland,2019,FALSE,Male,SEX_MLE,80.27
MLT,Malta,2019,FALSE,Male,SEX_MLE,80.31
ESP,Spain,2019,FALSE,Male,SEX_MLE,80.54
ISR,Israel,2019,FALSE,Male,SEX_MLE,80.74
LTU,Lithuania,2019,FALSE,Female,SEX_FMLE,80.82
LUX,Luxembourg,2019,FALSE,Male,SEX_MLE,80.83
NLD,Netherlands (Kingdom of the),2019,FALSE,Male,SEX_MLE,80.85
SVK,Slovakia,2019,FALSE,Female,SEX_FMLE,80.9
GRC,Greece,2019,FALSE,Both sexes,SEX_BTSX,80.91
ITA,Italy,2019,FALSE,Male,SEX_MLE,80.94
DEU,Germany,2019,FALSE,Both sexes,SEX_BTSX,80.97
ISL,Iceland,2019,FALSE,Male,SEX_MLE,81.1
NOR,Norway,2019,FALSE,Male,SEX_MLE,81.12
SWE,Sweden,2019,FALSE,Male,SEX_MLE,81.17
GBR,United Kingdom of Great Britain and Northern Ireland,2019,FALSE,Both sexes,SEX_BTSX,81.22
SVN,Slovenia,2019,FALSE,Both sexes,SEX_BTSX,81.29
DNK,Denmark,2019,FALSE,Both sexes,SEX_BTSX,81.28
PRT,Portugal,2019,FALSE,Both sexes,SEX_BTSX,81.37
POL,Poland,2019,FALSE,Female,SEX_FMLE,81.5
HRV,Croatia,2019,FALSE,Female,SEX_FMLE,81.59
AUT,Austria,2019,FALSE,Both sexes,SEX_BTSX,81.65
BEL,Belgium,2019,FALSE,Both sexes,SEX_BTSX,81.61
FIN,Finland,2019,FALSE,Both sexes,SEX_BTSX,81.65
CHE,Switzerland,2019,FALSE,Male,SEX_MLE,81.76
CZE,Czechia,2019,FALSE,Female,SEX_FMLE,81.93
IRL,Ireland,2019,FALSE,Both sexes,SEX_BTSX,81.94
MLT,Malta,2019,FALSE,Both sexes,SEX_BTSX,82.15
CYP,Cyprus,2019,FALSE,Both sexes,SEX_BTSX,82.18
NLD,Netherlands (Kingdom of the),2019,FALSE,Both sexes,SEX_BTSX,82.34
ISL,Iceland,2019,FALSE,Both sexes,SEX_BTSX,82.47
FRA,France,2019,FALSE,Both sexes,SEX_BTSX,82.53
EST,Estonia,2019,FALSE,Female,SEX_FMLE,82.61
ISR,Israel,2019,FALSE,Both sexes,SEX_BTSX,82.57
NOR,Norway,2019,FALSE,Both sexes,SEX_BTSX,82.66
SWE,Sweden,2019,FALSE,Both sexes,SEX_BTSX,82.71
LUX,Luxembourg,2019,FALSE,Both sexes,SEX_BTSX,82.8
GBR,United Kingdom of Great Britain and Northern Ireland,2019,FALSE,Female,SEX_FMLE,82.92
ITA,Italy,2019,FALSE,Both sexes,SEX_BTSX,82.99
GRC,Greece,2019,FALSE,Female,SEX_FMLE,83.01
DNK,Denmark,2019,FALSE,Female,SEX_FMLE,83.06
ESP,Spain,2019,FALSE,Both sexes,SEX_BTSX,83.14
DEU,Germany,2019,FALSE,Female,SEX_FMLE,83.19
CHE,Switzerland,2019,FALSE,Both sexes,SEX_BTSX,83.48
IRL,Ireland,2019,FALSE,Female,SEX_FMLE,83.6
BEL,Belgium,2019,FALSE,Female,SEX_FMLE,83.66
NLD,Netherlands (Kingdom of the),2019,FALSE,Female,SEX_FMLE,83.76
AUT,Austria,2019,FALSE,Female,SEX_FMLE,83.78
ISL,Iceland,2019,FALSE,Female,SEX_FMLE,83.9
MLT,Malta,2019,FALSE,Female,SEX_FMLE,83.98
SVN,Slovenia,2019,FALSE,Female,SEX_FMLE,84.04
PRT,Portugal,2019,FALSE,Female,SEX_FMLE,84.15
CYP,Cyprus,2019,FALSE,Female,SEX_FMLE,84.16
FIN,Finland,2019,FALSE,Female,SEX_FMLE,84.15
NOR,Norway,2019,FALSE,Female,SEX_FMLE,84.16
SWE,Sweden,2019,FALSE,Female,SEX_FMLE,84.24
ISR,Israel,2019,FALSE,Female,SEX_FMLE,84.32
LUX,Luxembourg,2019,FALSE,Female,SEX_FMLE,84.74
ITA,Italy,2019,FALSE,Female,SEX_FMLE,84.91
CHE,Switzerland,2019,FALSE,Female,SEX_FMLE,85.12
FRA,France,2019,FALSE,Female,SEX_FMLE,85.15
ESP,Spain,2019,FALSE,Female,SEX_FMLE,85.66
GEO,Georgia,2019,FALSE,Male,SEX_MLE,16.01
BLR,Belarus,2019,FALSE,Male,SEX_MLE,16.07
TKM,Turkmenistan,2019,FALSE,Male,SEX_MLE,16.33
UKR,Ukraine,2019,FALSE,Male,SEX_MLE,16.43
KAZ,Kazakhstan,2019,FALSE,Male,SEX_MLE,16.43
UZB,Uzbekistan,2019,FALSE,Male,SEX_MLE,16.51
MDA,Republic of Moldova,2019,FALSE,Male,SEX_MLE,16.63
ARM,Armenia,2019,FALSE,Male,SEX_MLE,16.81
RUS,Russian Federation,2019,FALSE,Male,SEX_MLE,16.8
KGZ,Kyrgyzstan,2019,FALSE,Male,SEX_MLE,17.19
BGR,Bulgaria,2019,FALSE,Male,SEX_MLE,17.24
LVA,Latvia,2019,FALSE,Male,SEX_MLE,17.44
HUN,Hungary,2019,FALSE,Male,SEX_MLE,17.72
ROU,Romania,2019,FALSE,Male,SEX_MLE,17.74
UZB,Uzbekistan,2019,FALSE,Both sexes,SEX_BTSX,17.82
LTU,Lithuania,2019,FALSE,Male,SEX_MLE,17.87
SRB,Serbia,2019,FALSE,Male,SEX_MLE,17.93
MNE,Montenegro,2019,FALSE,Male,SEX_MLE,18.04
TKM,Turkmenistan,2019,FALSE,Both sexes,SEX_BTSX,18.23
UZB,Uzbekistan,2019,FALSE,Female,SEX_FMLE,18.89
BIH,Bosnia and Herzegovina,2019,FALSE,Male,SEX_MLE,18.85
MDA,Republic of Moldova,2019,FALSE,Both sexes,SEX_BTSX,19.02
SVK,Slovakia,2019,FALSE,Male,SEX_MLE,18.97
GEO,Georgia,2019,FALSE,Both sexes,SEX_BTSX,19.05
EST,Estonia,2019,FALSE,Male,SEX_MLE,19.2
KAZ,Kazakhstan,2019,FALSE,Both sexes,SEX_BTSX,19.15
MKD,North Macedonia,2019,FALSE,Female,SEX_FMLE,19.23
POL,Poland,2019,FALSE,Male,SEX_MLE,19.23
MKD,North Macedonia,2019,FALSE,Both sexes,SEX_BTSX,19.32
UKR,Ukraine,2019,FALSE,Both sexes,SEX_BTSX,19.49
TUR,Türkiye,2019,FALSE,Male,SEX_MLE,19.46
KGZ,Kyrgyzstan,2019,FALSE,Both sexes,SEX_BTSX,19.46
TJK,Tajikistan,2019,FALSE,Male,SEX_MLE,19.57
AZE,Azerbaijan,2019,FALSE,Male,SEX_MLE,19.55
BLR,Belarus,2019,FALSE,Both sexes,SEX_BTSX,19.67
HRV,Croatia,2019,FALSE,Male,SEX_MLE,19.71
BGR,Bulgaria,2019,FALSE,Both sexes,SEX_BTSX,19.7
SRB,Serbia,2019,FALSE,Both sexes,SEX_BTSX,19.73
TKM,Turkmenistan,2019,FALSE,Female,SEX_FMLE,19.79
CZE,Czechia,2019,FALSE,Male,SEX_MLE,19.93
RUS,Russian Federation,2019,FALSE,Both sexes,SEX_BTSX,19.93
TJK,Tajikistan,2019,FALSE,Both sexes,SEX_BTSX,20.1
ALB,Albania,2019,FALSE,Male,SEX_MLE,20.08
ARM,Armenia,2019,FALSE,Both sexes,SEX_BTSX,20.1
HUN,Hungary,2019,FALSE,Both sexes,SEX_BTSX,20.21
ROU,Romania,2019,FALSE,Both sexes,SEX_BTSX,20.21
MNE,Montenegro,2019,FALSE,Both sexes,SEX_BTSX,20.25
MKD,North Macedonia,2019,FALSE,Male,SEX_MLE,20.37
BIH,Bosnia and Herzegovina,2019,FALSE,Both sexes,SEX_BTSX,20.54
TJK,Tajikistan,2019,FALSE,Female,SEX_FMLE,20.62
LVA,Latvia,2019,FALSE,Both sexes,SEX_BTSX,20.77
AZE,Azerbaijan,2019,FALSE,Both sexes,SEX_BTSX,20.86
